CustomerID,mean_prob
2926-JEJJC,18.638139
7690-KPNCU,18.625453
7795-CFOCW,18.58436
8016-ZMGMO,18.575941
5372-FBKBN,18.570857
0756-MPZRL,18.564902
8631-XVRZL,18.56349
5701-GUXDC,18.548675
4203-QGNZA,18.534262
9027-TMATR,18.518499
0356-OBMAC,18.440716
8782-NUUOL,18.431681
7435-ZNUYY,18.420755
3941-XTSKM,18.417821
1552-CZCLL,18.410176
0788-DXBFY,18.410172
6114-TCFID,18.408364
1760-CAZHT,18.394235
2511-MORQY,18.387402
5777-KJIRB,18.357489
6869-FGJJC,18.349885
4549-ZDQYY,18.313043
9442-JTWDL,18.305975
8084-OIVBS,18.300946
0233-FTHAV,18.293602
9060-HJJRW,18.242636
3750-YHRYO,18.238987
2351-RRBUE,18.238987
0052-YNYOT,18.21094
0872-CASZJ,18.208063
6016-LVTJQ,18.206134
3926-YZVVX,18.189518
4803-LBYPN,18.179549
5090-EMGTC,18.160457
5998-DZLYR,18.142718
5640-CAXOA,18.140944
5193-QLVZB,18.132222
0868-VJRDR,18.129297
1952-DVVSW,18.127264
2054-PJOCK,18.118046
8681-ICONS,18.107488
2324-EFHVG,18.104964
7338-ERIVA,18.040009
8969-PRHFK,18.02644
9199-PWQVC,17.994519
1088-CNNKB,17.980237
5546-QUERU,17.944308
4560-WQAQW,17.917109
4403-BWPAY,17.916556
9586-JGQKH,17.912072
3397-AVTKU,17.907548
6508-NJYRO,17.905799
1095-WGNGG,17.844787
4611-ANLQC,17.82872
9184-GALIL,17.826201
7997-EASSD,17.791466
5297-MDOIR,17.786908
9880-TDQAC,17.777476
1222-KJNZD,17.757785
0201-MIBOL,17.726765
2581-VKIRT,17.717259
5995-WWKKG,17.712093
6174-NRBTZ,17.70718
1430-SFQSA,17.70211
8313-AFGBW,17.694683
9253-VIFJQ,17.689352
7073-QETQY,17.674631
4199-QHJNM,17.664783
7665-VIGUD,17.645739
5039-LZRQT,17.603536
8348-JLBUG,17.595107
7325-ENZFI,17.56639
6924-TDGMT,17.563557
6810-VCAEX,17.552173
2592-HODOV,17.543004
9200-NLNPD,17.542496
1265-HVPZB,17.533224
3915-ODIYG,17.530808
3716-LRGXK,17.517662
2521-NPUZR,17.51332
1051-EQPZR,17.500657
2788-CJQAQ,17.486841
2144-ESWKO,17.47163
8292-FRFZQ,17.463971
9891-NQDBD,17.463462
2907-ILJBN,17.463231
5505-OVWQW,17.436536
6765-MBQNU,17.418941
6195-MELTI,17.408925
5095-ETBRJ,17.391283
0829-DDVLK,17.381377
8184-WMOFI,17.373847
1099-BTKWT,17.372875
9470-YFUYI,17.361837
6999-CHVCF,17.320926
0742-LAFQK,17.298288
8788-DOXSU,17.255159
6685-GBWJZ,17.218479
2434-EEVDB,17.205791
0665-XHDJU,17.192528
3082-WQRVY,17.174618
1304-SEGFY,17.112388
7817-OMJNA,17.10192
7029-IJEJK,17.088973
7279-NMVJC,17.050354
8884-MRNSU,17.050354
5312-TSZVC,17.042945
3131-NWVFJ,17.033293
2167-FQSTQ,17.018457
1345-ZUKID,16.987701
0422-OHQHQ,16.983214
4890-VMUAV,16.971555
0013-SMEOE,16.969319
2863-IMQDR,16.937304
3243-ZHOHY,16.93654
4616-EWBNJ,16.93654
6211-WWLTF,16.921127
9867-JCZSP,16.903649
8898-KASCD,16.890787
5170-PTRKA,16.880682
9746-UGFAC,16.849999
2387-KDZQY,16.837498
4359-INNWN,16.83295
2361-FJWNO,16.831097
9847-HNVGP,16.823861
1325-USMEC,16.794683
7945-HLKEA,16.777327
7244-QWYHG,16.767663
5716-EZXZN,16.754978
0307-BCOPK,16.739354
8672-OAUPW,16.737121
3739-YBWAB,16.71119
4378-BZYFP,16.701783
6435-VWCCY,16.70177
0248-PGHBZ,16.700647
4933-IKULF,16.672279
2073-QBVBI,16.664393
6242-FEGFD,16.627864
9750-BOOHV,16.604789
3251-YMVWZ,16.592496
4686-GEFRM,16.576369
9570-KYEUA,16.573355
4049-ZPALD,16.558063
3134-DSHVC,16.539752
1915-OAKWD,16.530137
1925-LFCZZ,16.522152
3551-GAEGL,16.508982
4159-NAAIX,16.505886
4311-QTTAI,16.437513
8573-JGCZW,16.425591
9968-FFVVH,16.420167
3705-RHRFR,16.395796
1178-PZGAB,16.356348
8144-DGHXP,16.283085
7609-NRNCA,16.254449
2969-VAPYH,16.230926
9766-HGEDE,16.209831
3161-ONRWK,16.208351
7269-JISCY,16.165314
0835-DUUIQ,16.149363
0727-BNRLG,16.139619
5756-OZRIO,16.082855
5709-LVOEQ,16.080648
7369-TRPFD,16.066298
6510-UPNKS,16.049996
9589-ABEPT,16.03997
0121-SNYRK,16.039867
1122-YJBCS,16.02704
2749-CTKAJ,16.005012
0104-PPXDV,15.999288
3887-PBQAO,15.966333
3935-TBRZZ,15.945015
3452-FLHYD,15.910659
6968-MHOMU,15.899674
1131-ALZWV,15.890723
4389-UEFCZ,15.880585
3566-CAAYU,15.851212
5387-ASZNZ,15.84596
8745-PVESG,15.782276
7813-TKCVO,15.779927
4092-OFQZS,15.776768
4942-VZZOM,15.726527
0412-UCCNP,15.712048
1930-BZLHI,15.699385
6746-WAUWT,15.696772
4111-BNXIF,15.69068
5245-VDBUR,15.685222
8746-BFOAJ,15.683009
6504-VBLFL,15.681848
3506-OVLKD,15.609146
3556-BVQGL,15.607534
8231-BSWXX,15.60585
3594-BDSOA,15.578687
1696-MZVAU,15.471868
6166-YIPFO,15.422703
9297-FVVDH,15.42064
3125-RAHBV,15.413467
5847-MXBEO,15.413467
3259-QMXUN,15.380651
2682-KEVRP,15.349356
9955-QOPOY,15.344498
3957-HHLMR,15.303175
3740-RLMVT,15.281606
5641-DMBFJ,15.280994
0454-OKRCT,15.252515
0993-OSGPT,15.24623
9803-FTJCG,15.207207
1866-DIOQZ,15.204869
0946-FKYTX,15.174881
6922-NCEDI,15.158783
7633-MVPUY,15.114343
1752-OZXFY,15.113548
9995-HOTOH,15.108497
2332-TODQS,15.074607
1964-SVLEA,15.052903
2320-TZRRH,15.051382
9073-ZZIAY,15.021854
4425-OWHWB,15.012021
1682-VCOIO,14.987977
6691-CCIHA,14.970452
4538-WNTMJ,14.953289
4119-ZYPZY,14.931597
7137-NAXML,14.865944
7244-KXYZN,14.852404
1043-UXOVO,14.811344
9617-UDPEU,14.799142
8022-BECSI,14.783307
5876-QMYLD,14.768783
3508-CFVZL,14.753863
9621-OUPYD,14.733357
3778-FOAQW,14.730852
8984-HPEMB,14.695936
6061-PQHMK,14.64293
6479-OAUSD,14.64293
5474-LAMUQ,14.637832
1642-HMARX,14.607489
6551-ZCOTS,14.5776
5451-MHQOF,14.545794
9225-BZLNZ,14.541043
0795-LAFGP,14.536336
5248-KWLAR,14.533815
4795-UXVCJ,14.531575
2400-XIWIO,14.521236
2197-OMWGI,14.500395
1371-DWPAZ,14.492865
8879-XUAHX,14.471397
6447-EGDIV,14.43611
2088-IEBAU,14.415867
9347-AERRL,14.410567
4980-URKXC,14.38528
6082-OQFBA,14.371278
3178-CIFOT,14.371278
9675-ICXCT,14.342115
0428-AXXLJ,14.34083
3417-TSCIC,14.339301
0455-ENTCR,14.325468
6814-ZPWFQ,14.275421
2091-GPPIQ,14.273902
1904-WAJAA,14.258099
8975-SKGRX,14.257054
3055-VTCGS,14.254849
4584-LBNMK,14.21725
8200-LGKSR,14.20601
1293-HHSHJ,14.201844
3669-WHAFY,14.197005
8029-XYPWT,14.190723
5702-KVQRD,14.17626
6152-ONASV,14.148226
3067-SVMTC,14.129794
9152-AMKAK,14.115035
6388-TABGU,14.1132
2829-HYVZP,14.097378
4043-MKDTV,14.070912
2200-DSAAL,14.054644
9534-NSXEM,14.046179
6872-HXFNF,14.026287
0219-QAERP,13.958715
6100-FJZDG,13.907978
6556-DBKZF,13.893988
5642-MHDQT,13.892834
8763-KIAFH,13.889518
1371-OJCEK,13.881125
8311-UEUAB,13.817889
5214-CHIWJ,13.817775
4163-NCJAK,13.7905
2324-AALNO,13.781028
2150-OEGBV,13.763535
1699-UOTXU,13.754798
3985-HOYPM,13.734066
1872-EBWSC,13.705682
5917-RYRMG,13.679797
5871-DGTXZ,13.679797
2430-RRYUW,13.611064
3523-BRGUW,13.605268
1439-LCGVL,13.59769
2710-WYVXG,13.565603
0042-JVWOJ,13.560504
9451-WLYRI,13.5565
9924-JPRMC,13.553975
4121-AGSIN,13.528507
6094-ZIVKX,13.513828
6308-CQRBU,13.510153
7328-OWMOM,13.505707
4521-WFJAI,13.494638
7305-ZWMAJ,13.471563
4716-MRVEN,13.469024
6823-SIDFQ,13.450616
1998-VHJHK,13.447132
0835-JKADZ,13.402594
1545-JFUML,13.349394
2277-AXSDC,13.343829
4825-XJGDM,13.337825
1022-RKXDR,13.334076
8512-WIWYV,13.285594
2516-XSJKX,13.279831
7061-OVMIM,13.279471
9553-DLCLU,13.275397
9509-MPYOD,13.258327
8263-QMNTJ,13.244946
6223-DHJGV,13.220154
2380-DAMQP,13.208869
0164-APGRB,13.186389
5918-VUKWP,13.179778
7005-CYUIL,13.172456
8873-TMKGR,13.159194
2277-BKJKN,13.156742
1686-STUHN,13.15436
5313-FPXWG,13.14711
8107-RZLNV,13.138979
6563-VRERX,13.104073
5360-LJCNJ,13.080142
4472-LVYGI,13.062491
8430-TWCBX,13.042244
8884-FEEWR,13.02662
7026-YMSBE,12.995875
3572-UUHRS,12.986123
1934-MKPXS,12.978911
0129-QMPDR,12.961481
9620-QJREV,12.943137
6188-UXBBR,12.937304
3982-JGSFD,12.936724
0902-RFHOF,12.889265
5380-XPJNZ,12.886338
1282-IHQAC,12.870374
6295-OSINB,12.865351
0048-PIHNL,12.864357
0536-ACXIP,12.856809
5914-GXMDA,12.853339
6257-DTAYD,12.811648
9031-ZVQPT,12.808859
3486-NPGST,12.752348
9805-FILKB,12.741448
5125-CNDSP,12.710844
9824-QCJPK,12.703709
4702-HDRKD,12.6965
8208-EUMTE,12.69288
7190-XHTWJ,12.69226
7663-YJHSN,12.671423
8510-BBWMU,12.667228
1174-FGIFN,12.659644
0621-TSSMU,12.657658
8327-WKMIE,12.655246
6016-NXBNJ,12.621773
7446-SFAOA,12.618744
3280-NMUVX,12.61076
1298-PHBTI,12.604547
3181-VTHOE,12.592292
8717-VCTXJ,12.574606
1755-FZQEC,12.540678
2419-FSORS,12.525729
8241-JUIQO,12.511548
9531-NSBMR,12.507557
6727-IOTLZ,12.497447
5386-THSLQ,12.486275
2969-WGHQO,12.477311
9732-OUYRN,12.458832
8089-UZWLX,12.453205
5924-SNGKP,12.423631
8859-YSTWS,12.397817
7560-QRBXH,12.397817
0253-ZTEOB,12.386707
0254-FNMCI,12.372757
5986-WWXDV,12.359026
8042-RNLKO,12.321702
4829-ZLJTK,12.316338
0230-UBYPQ,12.300022
3079-BCHLN,12.295571
9309-BZGNT,12.29078
4822-LPTYJ,12.279764
2469-DTSGX,12.250764
4750-UKWJK,12.247934
2812-REYAT,12.229478
1960-UOTYM,12.211391
7471-WNSUF,12.173327
4115-UMJFQ,12.169487
2122-SZZZD,12.159952
7566-DSRLQ,12.121978
2272-WUSPA,12.120743
8191-XWSZG,12.119685
0019-GFNTW,12.06401
4999-IEZLT,12.034484
9067-YGSCA,11.963067
6253-WRFHY,11.958356
2589-AYCRP,11.924009
7375-WMVMT,11.87182
3712-PKXZA,11.869339
1074-WVEVG,11.852789
4097-YODCF,11.833052
6980-CDGFC,11.807176
9602-WCXPI,11.804654
9447-YPTBX,11.661002
1498-NHTLT,11.646437
9610-WCESF,11.612116
8468-FZTOE,11.590575
6901-GOGZG,11.58013
7297-DVYGA,11.577215
2662-NNTDK,11.557039
6505-OZNPG,11.528934
8232-CTLKO,11.526758
3468-DRVQJ,11.491413
5286-YHCVC,11.482479
8792-AOROI,11.478081
4893-GYUJU,11.44631
0784-GTUUK,11.396107
1813-JLKWR,11.246077
9530-GRMJG,11.136981
9170-ARBTB,11.129436
6439-PKTRR,11.095331
9769-TSBZE,11.076022
3908-MKIMJ,11.028661
3633-CDBUW,11.015028
1073-XXCZD,11.011882
8592-PLTMQ,10.958492
9361-YNQWJ,10.928159
8812-ZRHFP,10.867634
8652-YHIYU,10.86112
7134-HBPBS,10.838423
9861-PDSZP,10.835602
0392-BZIUW,10.833291
0853-TWRVK,10.815996
1090-ESELR,10.810529
6729-FZWSY,10.808388
4377-VDHYI,10.734413
7771-ZONAT,10.715102
6371-NZYEG,10.678423
0327-WFZSY,10.635945
2878-RMWXY,10.570119
9639-BUJXT,10.530587
4137-JOPHL,10.517293
3239-TPHPZ,10.47404
5954-BDFSG,10.438027
8024-XNAFQ,10.432429
6177-PEVRA,10.418262
7706-YLMQA,10.405445
5406-KGRMX,10.387887
9668-PUGNU,10.386879
1956-YIFGE,10.341297
8559-WNQZS,10.323706
5296-PSYVW,10.29386
5198-HQAEN,10.183433
3115-CZMZD,10.061749
1821-BUCWY,9.911239
0895-UADGO,9.884491
6904-JLBGY,9.874404
6650-BWFRT,9.861812
9928-BZVLZ,9.848594
9018-PCIOK,9.802846
9350-ZXYJC,9.771498
9788-HNGUT,9.599249
2580-ASVVY,9.589754
5172-RKOCB,9.511602
0479-HMSWA,9.453281
7492-TAFJD,9.44287
1455-HFBXA,9.438876
8628-MFKAX,9.386715
3963-RYFNS,9.36797
6900-RBKER,9.34164
3841-NFECX,9.338504
3057-VJJQE,9.279229
7322-OCWHC,9.243616
2999-AANRQ,9.155002
9637-CDTKZ,9.082896
4376-KFVRS,9.079864
0019-EFAEP,9.043967
6614-FHDBO,8.984237
2690-DVRVK,8.929285
9220-ZNKJI,8.92613
0813-TAXXS,8.916668
1206-EHBDD,8.894011
5183-KLYEM,8.861114
5781-BKHOP,8.835958
8809-XKHMD,8.830818
1841-YSJGV,8.825333
0378-CJKPV,8.822465
9866-OCCKE,8.813805
4670-TABXH,8.813805
1162-ECVII,8.813805
0619-OLYUR,8.810634
5304-EFJLP,8.795884
8853-TZDGH,8.79294
9351-HXDMR,8.780474
4299-OPXEJ,8.779196
2499-AJYUA,8.77464
8823-RLPWL,8.765901
1291-CUOCY,8.762992
1480-BKXGA,8.759287
3244-CQPHU,8.756219
8309-PPCED,8.754275
4909-JOUPP,8.746251
9680-NIAUV,8.746251
5914-XRFQB,8.743789
8513-OLYGY,8.743789
5451-YHYPW,8.740695
3518-FSTWG,8.737628
9070-BCKQP,8.736889
3258-SYSWS,8.731396
2121-JAFOM,8.728338
9298-WGMRW,8.725253
6668-CNMFP,8.72446
9239-GZHZE,8.722337
5038-ETMLM,8.722337
9796-MVYXX,8.712696
8670-ERCJH,8.707275
0906-QVPMS,8.70371
8454-AATJP,8.697571
6919-ELBGL,8.69144
2388-LAESQ,8.685316
7191-ADRGF,8.673334
1779-PWPMG,8.673089
5414-OFQCB,8.66795
9848-JQJTX,8.662168
5135-GRQJV,8.646394
3635-JBPSG,8.643549
7359-WWYJV,8.643348
6234-RAAPL,8.597569
6681-ZSEXG,8.577915
3646-ITDGM,8.538675
1064-FBXNK,8.519142
3898-BSJYF,8.428991
2190-PHBHR,8.403113
0621-JFHOL,8.400506
4851-BQDNX,8.400386
4024-CSNBY,8.393624
0458-HEUZG,8.391391
4526-EXKKN,8.363573
1271-UODNO,8.076241
4500-HKANN,8.072439
2923-ARZLG,8.029864
9845-PEEKO,8.020551
5663-QBGIS,8.005214
1937-OTUKY,7.997729
6176-YJWAS,7.985285
1535-VTJOQ,7.981088
3474-BAFSJ,7.978421
8152-VETUR,7.972881
4922-CVPDX,7.94605
6719-FGEDO,7.938361
6064-ZATLR,7.921417
2057-BOYKM,7.918774
0942-KOWSM,7.917441
7826-VVKWT,7.905729
2245-ADZFJ,7.875905
6374-AFWOX,7.871808
3174-AKMAS,7.86759
2933-XEUJM,7.85746
5862-BRIXZ,7.817778
3410-MHHUM,7.735327
3410-YOQBQ,7.665606
3967-KXAPS,7.646896
0516-OOHAR,7.620237
3280-MRDOF,7.618649
7550-WIQVA,7.576919
7554-NEWDD,7.562096
4115-BNPJY,7.55579
6119-SPUDB,7.51294
9674-EHPPG,7.500142
8007-YYPWD,7.347992
7605-BDWDC,7.306112
5150-LJNSR,7.29785
2239-CFOUJ,7.267167
4664-NJCMS,7.236899
9236-NDUCW,7.201687
7622-FWGEW,7.200238
5014-WUQMG,7.162916
0961-ZWLVI,7.153867
0036-IHMOT,7.134591
6603-YRDCJ,7.132189
6559-RAKOZ,7.128715
5656-MJEFC,7.120608
4039-PIMHX,7.113046
1936-CZAKF,7.089178
5893-PYOLZ,7.053438
3298-QEICA,7.05251
6122-EFVKN,6.929898
3567-PQTSO,6.920805
2773-MADBQ,6.911033
3253-HKOKL,6.898309
3785-KTYSH,6.88961
4525-VZCZG,6.812377
4849-PYRLQ,6.795524
2706-QZIHY,6.787278
1470-PSXNM,6.783828
8417-GSODA,6.781296
7722-CVFXN,6.761057
9871-ELEYA,6.72758
5514-YQENT,6.699129
4544-RXFMG,6.68656
6516-NKQBO,6.648124
3957-SQXML,6.643964
4837-PZTIC,6.585319
9746-MDMBK,6.57788
7284-ZZLOH,6.562591
4835-YSJMR,6.558969
9885-MFVSU,6.51062
8221-HVAYI,6.462149
9194-GFVOI,6.459588
7469-LKBCI,6.446069
0014-BMAQU,6.443765
4213-HKBJO,6.416483
4567-AKPIA,6.391217
5129-HHMZC,6.390179
9150-KPBJQ,6.388367
8947-YRTDV,6.372141
4700-UBQMV,6.345033
0244-LGNFY,6.33341
7196-LIWRH,6.330885
5056-FIMPT,6.307772
5593-SUAOO,6.297373
9030-QGZNL,6.297184
6617-WLBQC,6.288633
9154-QDGTH,6.272297
7349-ALMUX,6.228327
9419-IPPBE,6.215988
8871-JLMHM,6.215448
7163-OCEQI,6.210372
7691-XVTZH,6.20303
3546-GHEAE,6.197654
2017-CCBLH,6.185301
8106-GWQOK,6.177065
5726-CVNYA,6.17599
8434-PNQZX,6.173332
2649-HWLYB,6.14083
0513-RBGPE,6.137002
6080-LNESI,6.133112
6574-MCOEH,6.129712
3891-NLXJB,6.104133
0369-ZGOVK,6.103078
8388-DMKAE,6.085706
9138-EFSMO,6.079426
4676-WLUHT,6.068677
5318-YKDPV,6.060582
0017-DINOC,6.042279
4644-PIZRT,6.036802
5671-RQRLP,6.029653
8727-XDPUD,6.001625
8999-YPYBV,5.990117
9391-LMANN,5.988859
4615-PIVVU,5.981499
7570-WELNY,5.952355
4178-EGMON,5.946823
6421-SZVEM,5.946761
4816-OKWNX,5.934099
0945-TSONX,5.926424
7025-WCBNE,5.909669
1414-YADCW,5.897251
5566-SOEZD,5.889723
6840-RESVB,5.870893
4859-ZSRDZ,5.844171
8345-MVDYC,5.840494
3933-DQPWX,5.83419
6518-KZXCB,5.830629
7919-ZODZZ,5.812795
3230-IUALN,5.805213
0771-CHWSK,5.7742
4950-HKQTE,5.770054
1093-YSWCA,5.759219
6698-OXETB,5.740656
4381-MHQDC,5.726779
9912-OMZDS,5.721044
7963-SHNDT,5.715621
4868-AADLV,5.700744
2931-XIQBR,5.689326
2753-JMMCV,5.679024
6292-TOSSS,5.672788
5063-IUOKK,5.668777
9560-BBZXK,5.668536
7401-JIXNM,5.660424
6916-HIJSE,5.650967
4075-WKNIU,5.648229
5857-XRECV,5.644787
2040-LDIWQ,5.629046
7277-KAMWT,5.621886
6726-NNFWD,5.61957
5014-GSOUQ,5.619126
1389-WNUIB,5.611899
8050-DVOJX,5.603556
7109-CQYUZ,5.602096
7779-ORAEL,5.594712
8961-QDZZJ,5.575832
6339-RZCBJ,5.574861
2192-OZITF,5.564044
0580-PIQHM,5.549728
2696-ECXKC,5.536217
1084-MNSMJ,5.531782
1790-NESIO,5.528871
8670-MEFCP,5.524913
5232-NXPAY,5.518886
4513-CXYIX,5.508836
5762-TJXGK,5.508304
3557-HTYWR,5.500001
6339-TBELP,5.48303
2296-DKZFP,5.476694
3720-DBRWL,5.467755
9755-JHNMN,5.463095
7609-YBPXG,5.458926
1729-VLAZJ,5.449274
9470-RTWDV,5.447997
6418-HNFED,5.438888
2252-NKNSI,5.436052
6925-BAYGL,5.41882
6625-IUTTT,5.415628
2676-SSLTO,5.412319
2272-JKMSI,5.395842
0864-FVJNJ,5.395146
5792-JALQC,5.389972
0536-ESJEP,5.388639
6407-GSJNL,5.382552
7975-JMZNT,5.376584
4717-GHADL,5.371537
7138-GIRSH,5.364422
3521-HTQTV,5.355559
0732-OCQOC,5.343588
8050-WYBND,5.339512
1245-HARPS,5.330573
0487-CRLZF,5.310039
4452-ROHMO,5.308645
0048-LUMLS,5.287865
8216-AZUUZ,5.283242
1135-HIORI,5.26435
7129-AZJDE,5.256215
9541-PWTWO,5.240291
9227-UAQFT,5.235067
1545-ACTAS,5.224906
7639-LIAYI,5.199107
5811-IWXYM,5.193354
3399-BMLVW,5.173262
7054-DMVAS,5.172541
7105-BENQF,5.171643
4254-QPEDE,5.159567
6288-CHQJB,5.149795
2977-CEBSX,5.134714
6203-HBZPA,5.131375
0839-JTCUD,5.129405
9705-ZJBCG,5.123355
8630-QSGXK,5.121585
1139-WUOAH,5.120958
4568-KNYWR,5.108039
0489-WMEMG,5.10546
5336-UFNZP,5.105175
4102-HLENU,5.031496
2000-DHJUY,5.019679
1568-LJSZU,5.010521
7688-AWMDX,5.003144
5485-ITNPC,4.991813
3525-DVKFN,4.962361
9565-FLVCG,4.956926
4648-YPBTM,4.952997
7233-PAHHL,4.945609
6778-EICRF,4.939999
8849-PRIQJ,4.939741
0848-SOMKO,4.932864
7816-VGHTO,4.925327
5553-AOINX,4.923824
0305-SQECB,4.916516
8845-LWKGE,4.907751
4937-QPZPO,4.899117
4188-PCPIG,4.885111
9742-XOKTS,4.882058
5197-PYEPU,4.874734
5696-EXCYS,4.870163
9102-OXKFY,4.867441
5808-TOTXO,4.861329
6586-PSJOX,4.86036
9705-IOVQQ,4.841981
3259-KNMRR,4.830502
3266-FTKHB,4.828754
1328-EUZHC,4.823641
2333-KWEWW,4.821198
8608-OZTLB,4.820225
1536-YHDOE,4.818166
6463-MVYRY,4.805217
0602-DDUML,4.8018
0556-FJEGU,4.780643
1448-CYWKC,4.780135
7544-ZVIKX,4.773096
5837-LXSDN,4.769746
6933-VLYFX,4.742471
3654-ARMGP,4.714882
8908-SLFCJ,4.710746
0420-TXVSG,4.702763
5044-XDPYX,4.697209
5174-ITUMV,4.696934
4116-IQRFR,4.69346
1023-BQXZE,4.693392
0123-CRBRT,4.693108
6169-PGNCD,4.691573
4854-SSLTN,4.677825
8859-DZTGQ,4.675678
3284-SVCRO,4.650579
5681-LLOEI,4.646765
7607-QKKTJ,4.637168
1813-JYWTO,4.633706
3166-PNEOF,4.628751
2775-SEFEE,4.622939
5469-NUJUR,4.609605
3638-WEABW,4.606532
7799-LGRDP,4.606252
3865-ZFZIB,4.595366
7564-GHCVB,4.57896
7173-TETGO,4.557736
5684-FJVYR,4.551707
1970-KKFWL,4.549969
1402-PTHGN,4.547996
8174-LNWMW,4.539557
8234-GSZYK,4.515496
0604-THJFP,4.507562
5148-HKFIR,4.50604
5495-GPSRW,4.50604
2233-TXSIU,4.503414
5394-MEITZ,4.493553
0301-KOBTQ,4.48589
1187-WILMM,4.476256
0661-KQHNK,4.471259
9548-LIGTA,4.444479
2123-VSCOT,4.443341
8610-ZIKJJ,4.441709
6754-LZUKA,4.439111
9068-VPWQQ,4.437689
0909-SELIE,4.435538
4531-AUZNK,4.428515
4703-MQYKT,4.412153
0164-XAIRP,4.399771
9844-FELAJ,4.391809
8390-FESFV,4.383047
5473-KHBPS,4.380225
4006-HKYHO,4.37535
9695-IDRZR,4.370339
2990-IAJSV,4.351148
9778-OGKQZ,4.351148
3084-DOWLE,4.351148
8098-TDCBU,4.349996
7501-IWUNG,4.338972
8859-AXJZP,4.322789
3948-KXDUF,4.319692
6050-IJRHS,4.312844
8565-WUXZU,4.310669
7432-FFVAR,4.30738
8398-TBIYD,4.306487
8060-HIWJJ,4.303711
7508-DQAKK,4.298371
6994-FGRHH,4.293314
6120-RJKLU,4.285678
5124-EOGYE,4.281886
6265-FRMTQ,4.28014
2904-GGUAZ,4.279437
4184-VODJZ,4.279431
0459-SPZHJ,4.277015
5176-OLSKT,4.271822
5614-DNZCE,4.267306
9795-NREXC,4.265576
6418-PIQSP,4.258101
4654-ULTTN,4.249353
6741-QRLUP,4.231032
7552-KEYGT,4.228416
4671-VJLCL,4.215968
4737-HOBAX,4.2143
1395-WSWXR,4.207012
2530-FMFXO,4.193994
0916-KNFAJ,4.188269
0214-JHPFW,4.169333
9548-LERKT,4.165034
3308-JSGML,4.162434
4776-XSKYQ,4.160087
3902-MIVLE,4.143292
1265-ZFOSD,4.139767
3795-GWTRD,4.138574
8690-UPCZI,4.126179
3458-IDMFK,4.125293
3275-RHRNE,4.110912
9000-PLFUZ,4.110337
5130-YPIRV,4.104979
5578-NKCXI,4.098795
2612-PHGOX,4.094735
2805-AUFQN,4.086433
0559-CKHUS,4.081825
1627-AFWVJ,4.075812
6258-PVZWJ,4.075045
5315-CKEQK,4.067762
5148-ORICT,4.057326
1568-BEKZM,4.045536
0674-GCDXG,4.042629
4701-LKOZD,4.036025
6010-DDPPW,4.024859
5312-IRCFR,4.024545
5269-NRGDP,4.023795
4526-RMTLL,4.020667
2346-CZYIL,4.016254
2990-OGYTD,4.015116
8316-BBQAY,4.013261
7596-IIWYC,4.012373
8100-PNJMH,4.009808
1972-XMUWV,4.009704
0839-QNXME,4.005562
7596-ZYWBB,4.004972
8413-YNHNV,4.00456
0436-TWFFZ,4.002421
6963-EZQEE,3.998383
5171-EPLKN,3.996901
8908-NMQTX,3.99646
4079-WWQQQ,3.995406
6115-ZTBFQ,3.994353
0230-WEQUW,3.993722
9359-JANWS,3.98852
1337-BOZWO,3.9873
3721-WKIIL,3.987273
0323-XWWTN,3.976243
2830-LEWOA,3.974863
5208-FVQKB,3.944185
6701-DHKWQ,3.943562
9297-EONCV,3.942267
8433-WPJTV,3.941126
0885-HMGPY,3.934642
6695-AMZUF,3.934022
3638-VBZTA,3.933515
6937-GCDGQ,3.921563
6732-VAILE,3.918978
9978-HYCIN,3.905511
7996-MHXLW,3.902867
2126-GSEGL,3.901295
4312-GVYNH,3.900371
2987-BJXIK,3.898347
6164-HAQTX,3.889063
9677-AVKED,3.88237
0379-DJQHR,3.880023
4291-HYEBC,3.867284
5816-JMLGY,3.865947
9489-DEDVP,3.862251
9477-LGWQI,3.859034
9086-YJYXS,3.858468
1099-GODLO,3.851674
5075-JSDKI,3.846719
7560-QJAVJ,3.839283
0383-CLDDA,3.83637
9906-NHHVC,3.83339
9135-MGVPY,3.833111
7131-ZQZNK,3.83289
9372-TXXPS,3.83289
7639-OPLNG,3.829722
5915-ANOEI,3.826999
8205-VSLRB,3.82501
5680-LQOGP,3.824322
9140-CZQZZ,3.818957
9091-WTUUY,3.817595
3796-ENZGF,3.816455
6586-MYGKD,3.815761
8169-SAEJD,3.80477
6870-ZWMNX,3.793491
2845-KDHVX,3.791229
6551-VLJMV,3.788599
4000-VGMQP,3.78534
7601-DHFWZ,3.784064
6248-TKCQV,3.781044
0707-HOVVN,3.777935
9110-HSGTV,3.766046
5736-YEJAX,3.758778
1017-FBQMM,3.754608
8590-YFFQO,3.752041
6953-PBDIN,3.742422
1069-QJOEE,3.740207
5930-GBIWP,3.738367
1015-JPFYW,3.737064
4774-HHGGS,3.713269
7945-PRBVF,3.707118
2882-WDTBA,3.705185
0895-LNKRC,3.699162
7762-ONLJY,3.690412
3200-MNQTF,3.69003
7197-VOJMM,3.671513
7524-VRLPL,3.671237
7319-ZNRTR,3.666012
6993-YCOBK,3.66426
4826-DXMUP,3.647773
3533-UVMOM,3.640513
2077-DDHJK,3.639234
9993-LHIEB,3.637212
1221-GHZEP,3.637193
